,valid_start,AIR_TEMP,AIR_TEMP_MAX,AIR_TEMP_MIN,PRCP,total_demand,demand_prediction
2734,2015-08-22 12:00:00,9.118918918918919,9.45135135135135,8.28108108108108,0.030136986301369864,9100.29,10172.919848383615
2735,2015-08-22 13:00:00,8.666216216216215,9.154054054054054,7.833783783783784,0.030136986301369864,8887.67,9987.933962471852
2736,2015-08-22 14:00:00,8.285135135135135,8.708108108108108,7.308108108108107,0.016438356164383564,8909.36,10053.541933320343
2737,2015-08-22 15:00:00,7.618309859154929,8.128169014084508,6.919718309859155,0.04931506849315068,8723.05,10392.137844868663
2738,2015-08-22 16:00:00,7.36986301369863,7.775342465753425,6.5630136986301375,0.06301369863013698,8929.01,10482.680028108367
2739,2015-08-22 17:00:00,6.96056338028169,7.335211267605633,6.174647887323943,0.008219178082191782,9247.439999999999,10720.586228478434
2740,2015-08-22 18:00:00,6.546478873239437,7.004225352112676,5.8929577464788725,0.019178082191780823,10071.06,10901.843971378654
2741,2015-08-22 19:00:00,6.530882352941176,6.992647058823529,5.982352941176471,0.010958904109589041,10960.64,11078.68181545754
2742,2015-08-22 20:00:00,6.471014492753623,6.92463768115942,5.955072463768116,0.021917808219178082,10653.119999999999,11166.652809616524
2743,2015-08-22 21:00:00,6.495522388059701,7.576119402985075,6.205970149253732,0.043835616438356165,10283.9,10975.285455325633
2744,2015-08-22 22:00:00,7.664615384615384,9.710769230769232,7.569230769230769,0.024657534246575342,9914.0,10807.219559072788
2745,2015-08-22 23:00:00,9.544776119402986,11.447761194029852,9.332835820895522,0.02191780821917808,9766.2,9913.459412836735
2746,2015-08-23 00:00:00,11.216901408450704,12.952112676056338,10.991549295774648,0.010958904109589041,10391.05,9584.57078214658
2747,2015-08-23 01:00:00,12.495890410958905,13.946575342465755,12.097260273972603,0.008219178082191782,9751.619999999999,9001.504753337595
2748,2015-08-23 02:00:00,13.361643835616437,14.480821917808218,12.817808219178083,0.0136986301369863,8979.61,8833.258782358644
2749,2015-08-23 03:00:00,13.745205479452055,14.645205479452054,13.124657534246575,0.016438356164383564,8362.830000000002,8927.560330154734
2750,2015-08-23 04:00:00,13.791780821917808,14.521917808219177,13.093150684931507,0.01643835616438356,8199.970000000001,9070.074469393625
2751,2015-08-23 05:00:00,13.53972602739726,14.105479452054794,12.747945205479452,0.0027397260273972603,8031.92,9275.517356731962
2752,2015-08-23 06:00:00,13.015068493150686,13.252054794520548,11.923287671232876,0.0,8196.89,9749.546309291389
2753,2015-08-23 07:00:00,11.968493150684932,12.045205479452054,10.582191780821917,0.016438356164383564,8533.43,9957.930617510054
2754,2015-08-23 08:00:00,10.636986301369863,10.771232876712329,9.73835616438356,0.005479452054794521,8823.48,10366.166835056421
2755,2015-08-23 09:00:00,9.882191780821918,10.027397260273972,9.26164383561644,0.06027397260273973,9263.29,10809.61615819476
2756,2015-08-23 10:00:00,9.323611111111111,9.536111111111111,8.801388888888889,0.024657534246575342,9338.44,10910.15860123222
2757,2015-08-23 11:00:00,9.006944444444445,9.166666666666666,8.520833333333334,0.049315068493150684,9182.6,11153.466028497849
2758,2015-08-23 12:00:00,8.66986301369863,8.856164383561644,8.120547945205479,0.0684931506849315,8987.5,11017.761152658222
2759,2015-08-23 13:00:00,8.416666666666666,8.591666666666667,7.870833333333334,0.07123287671232877,8779.56,11100.463185352826
2760,2015-08-23 14:00:00,8.13661971830986,8.357746478873239,7.6605633802816895,0.043835616438356165,8801.86,11196.706889018245
2761,2015-08-23 15:00:00,7.8694444444444445,8.080555555555556,7.48888888888889,0.043835616438356165,8717.29,11480.092487776425
2762,2015-08-23 16:00:00,7.721126760563381,7.926760563380281,7.32112676056338,0.057534246575342465,8915.630000000001,11480.169786034416
2763,2015-08-23 17:00:00,7.505633802816901,7.685915492957747,7.070422535211268,0.024657534246575342,9472.279999999999,11527.89669757208
2764,2015-08-23 18:00:00,7.26056338028169,7.460563380281691,6.81830985915493,0.030136986301369864,10457.119999999999,11531.295464697901
2765,2015-08-23 19:00:00,6.901408450704225,7.080281690140845,6.376056338028169,0.024657534246575342,11469.18,11516.486366280309
2766,2015-08-23 20:00:00,6.590140845070422,6.828169014084507,6.192957746478873,0.0273972602739726,11123.06,11741.944828936306
2767,2015-08-23 21:00:00,6.426760563380282,7.0760563380281685,6.176056338028169,0.03561643835616438,10740.93,11501.904166834733
2768,2015-08-23 22:00:00,6.9915492957746475,8.238028169014084,6.884507042253522,0.04657534246575342,10058.57,11257.801570540627
2769,2015-08-23 23:00:00,8.172222222222222,9.391666666666667,8.045833333333333,0.03561643835616438,9318.92,10809.384695797431
2770,2015-08-24 00:00:00,9.19041095890411,10.324657534246576,8.975342465753425,0.0547945205479452,9772.15,10289.061776930186
2771,2015-08-24 01:00:00,9.9,10.92876712328767,9.626027397260275,0.07123287671232877,9242.32,10029.629320770877
2772,2015-08-24 02:00:00,10.509589041095891,11.423287671232876,10.113698630136986,0.13150684931506848,8487.07,9684.656662508974
2773,2015-08-24 03:00:00,10.876712328767123,11.642465753424657,10.44931506849315,0.12054794520547944,7882.09,9741.721085715706
2774,2015-08-24 04:00:00,10.96986301369863,11.527397260273972,10.494520547945205,0.17534246575342463,7623.67,9940.354017086083
2775,2015-08-24 05:00:00,10.902739726027397,11.22054794520548,10.306849315068494,0.16986301369863013,7727.24,10238.32563763707
2776,2015-08-24 06:00:00,10.554794520547945,10.723287671232876,9.867123287671232,0.2191780821917808,8485.58,10494.59940208128
2777,2015-08-24 07:00:00,9.967123287671233,10.121917808219179,9.35890410958904,0.18356164383561643,10279.970000000001,10746.3255005621
2778,2015-08-24 08:00:00,9.509722222222223,9.651388888888889,9.086111111111112,0.11506849315068493,11569.14,11225.185396818193
2779,2015-08-24 09:00:00,9.23611111111111,9.377777777777778,8.884722222222223,0.09863013698630137,11991.3,11429.891746038295
2780,2015-08-24 10:00:00,9.019444444444444,9.158333333333333,8.591666666666667,0.0821917808219178,11721.849999999999,11311.107615194198
2781,2015-08-24 11:00:00,8.773611111111112,8.93888888888889,8.397222222222222,0.057534246575342465,11323.52,11406.862247614044
2782,2015-08-24 12:00:00,8.540277777777778,8.693055555555555,8.166666666666666,0.07123287671232875,11215.2,11480.839574154626
2783,2015-08-24 13:00:00,8.330555555555556,8.447222222222223,7.901388888888889,0.07671232876712328,11182.96,11490.735794875161
2784,2015-08-24 14:00:00,8.024999999999999,8.272222222222222,7.648611111111112,0.1178082191780822,11229.189999999999,11345.483368059833
2785,2015-08-24 15:00:00,7.79041095890411,7.9821917808219185,7.410958904109589,0.11232876712328767,11451.8,11520.244101592496
2786,2015-08-24 16:00:00,7.573972602739726,7.750684931506849,7.183561643835616,0.1506849315068493,11597.619999999999,11573.072086167056
2787,2015-08-24 17:00:00,7.339726027397259,7.536986301369864,6.987671232876712,0.14246575342465753,12190.49,11673.94517518621
2788,2015-08-24 18:00:00,7.22054794520548,7.439726027397261,6.926027397260274,0.18630136986301368,12926.58,11779.535176241254
2789,2015-08-24 19:00:00,7.1194444444444445,7.365277777777777,6.793055555555556,0.18082191780821916,13243.16,11680.698611952586
2790,2015-08-24 20:00:00,7.083333333333333,7.334722222222222,6.773611111111111,0.1917808219178082,12680.77,11715.82960164551
2791,2015-08-24 21:00:00,7.075,7.7555555555555555,6.947222222222222,0.13424657534246576,12001.14,11559.77177478688
2792,2015-08-24 22:00:00,7.754794520547946,8.92876712328767,7.671232876712328,0.1643835616438356,11138.46,11107.248571704793
2793,2015-08-24 23:00:00,8.79054054054054,9.954054054054055,8.645945945945945,0.11232876712328767,10287.37,10591.849549377079
2794,2015-08-25 00:00:00,9.708108108108108,10.848648648648648,9.487837837837839,0.11506849315068493,10694.04,10132.82383989896
2795,2015-08-25 01:00:00,10.456756756756755,11.37972972972973,10.10945945945946,0.09863013698630137,10063.07,9817.204773130177
